feature,attribution,uncertainty
Ratio_Delta_Gaze_XY,0.47444282162786483,0.0037555523461824383
Relative_Change_Vergence_Angle,0.4739202313179259,0.0031481271499078003
Cosine_Angles,0.47205467480591246,0.0025310292106994815
Ratio_World_Gaze_Direction_Z,0.4716955910841432,0.0018110088625367439
Vergence_Angle,0.47137522318543856,0.005241352187508085
Ratio_World_Gaze_Direction_Y,0.47121954957438134,0.003993583472523184
Gaze_Point_Euclidean_Distance,0.4711258695881131,0.0023459639886547097
Directional_Magnitude_Ratio,0.4709259140382341,0.004029082116671015
Directional_Magnitude_L,0.4707761185457515,0.001759808070311745
Delta_Gaze_Y,0.4705623207045492,0.0025582141793772497
Acceleration_Gaze_Direction_R_X,0.4702771568781043,0.003925313118769502
Gaze_Direction_Y_Ratio,0.46998840628140054,0.004006383247245401
Ratio_Delta_Gaze_XY,0.46895171385423934,0.003993583472523184
Vergence_Depth,0.4685846210667439,0.0024477695652088656
Vergence_Angle,0.46847464644985565,0.0025582141793772497
Vergence_Angle,0.46807931815562803,0.0015240980860496414
Gaze_Point_Depth_Difference,0.46806126906710666,0.004503727814589389
Angular_Difference_X,0.46736931182671704,0.003925313118769502
Relative_Change_Vergence_Angle,0.4667630015316552,0.004029082116671015
World_Gaze_Direction_R_X,0.4665459973706178,0.004006383247245401
Vergence_Depth,0.46626358474404267,0.004385247930892375
Delta_Gaze_X,0.46623922212414304,0.004503727814589389
Delta_Gaze_Z,0.4660885590004598,0.004006383247245401
Velocity_Gaze_Direction_R_X,0.4655867143658347,0.0025310292106994815
Ratio_World_Gaze_Direction_Z,0.46468347550240907,0.0023459639886547097
Delta_Gaze_X,0.46467635999107126,0.0023459639886547097
Gaze_Direction_Y_Ratio,0.4644378895232206,0.005170807771966124
Gaze_Point_Euclidean_Distance,0.46429795392888956,0.0025582141793772497
Ratio_Directional_Magnitude,0.4641994642272493,0.0037555523461824383
Gaze_Direction_Z_Ratio,0.46416052819695885,0.004503727814589389
Relative_Change_Vergence_Angle,0.4634583969125495,0.004503727814589389
Gaze_Point_Depth_Difference,0.4632398980243555,0.00719797103396885
Directional_Magnitude_Ratio,0.46313637246549594,0.003993583472523184
World_Gaze_Direction_L_Y,0.462908317522127,0.0031481271499078003
Relative_Change_Vergence_Angle,0.46265675347093904,0.0018110088625367439
Delta_Gaze_X,0.46263917558760953,0.009852814501285313
Relative_Change_Vergence_Angle,0.46262640800651067,0.0015240980860496414
World_Gaze_Direction_R_Y,0.4625880175376081,0.0025582141793772497
Directional_Magnitude_Ratio,0.4624478892957814,0.0037555523461824383
Delta_Gaze_Y,0.46182565655989355,0.005352800588583707
Delta_Gaze_Z,0.4618061366929479,0.004225733544047231
Gaze_Direction_Angle,0.4607772654962662,0.004006383247245401
Directional_Magnitude_R,0.45984311105440984,0.009852814501285313
Directional_Magnitude_L,0.45949302728151664,0.005241352187508085
Gaze_Point_Depth_Difference,0.45877611726414375,0.004225733544047231
Delta_Gaze_X,0.45804522266910785,0.004385247930892375
Relative_Change_Vergence_Angle,0.4568632337866746,0.0022535958753182725
Angular_Difference_X,0.4562559924177689,0.005170807771966124
Ratio_World_Gaze_Direction_Y,0.45583513871693687,0.003246120263004547
Delta_Gaze_Y,0.4556939907199932,0.004181173501475773
Velocity_Gaze_Direction_R_X,0.45563207932581656,0.004225733544047231
Delta_Gaze_Y,0.4555189611895764,0.004225733544047231
World_Gaze_Direction_L_Y,0.455287631366489,0.0023459639886547097
Gaze_Vector_Angle,0.45518994855233824,0.005352800588583707
Ratio_Delta_Gaze_XY,0.4545271267227861,0.0025582141793772497
Gaze_Direction_Y_Ratio,0.4536507486005697,0.0024477695652088656
Directional_Magnitude_Ratio,0.4535230178213704,0.004006383247245401
World_Gaze_Direction_R_X,0.453424606584176,0.0023459639886547097
Normalized_Vergence_Angle,0.4531356100806755,0.0024477695652088656
Vergence_Depth,0.4526543579236983,0.0025310292106994815
Delta_Gaze_Z,0.4520590557744138,0.0018110088625367439
Angular_Difference_Gaze_Directions,0.4520327620760284,0.005241352187508085
Normalized_Vergence_Angle,0.4516313669005319,0.004385247930892375
Vergence_Depth,0.4511410097654259,0.004006383247245401
Delta_Gaze_X,0.45079371671802065,0.0015240980860496414
Gaze_Direction_Angle,0.45074503992029596,0.0037555523461824383
Directional_Magnitude_L,0.4500708394423354,0.003993583472523184
Angular_Difference_X,0.44998915302902837,0.0015240980860496414
Directional_Magnitude_Ratio,0.44895771889001357,0.0025582141793772497
Normalized_Vergence_Angle,0.44890469546875866,0.003246120263004547
World_Gaze_Direction_R_Y,0.4487186449359571,0.004503727814589389
Angular_Difference_X,0.44836866136592657,0.0037555523461824383
Directional_Magnitude_R,0.4482014461754572,0.005170807771966124
Directional_Magnitude_Ratio,0.4480724096619283,0.0024477695652088656
Gaze_Direction_Y_Ratio,0.44805506354635527,0.001759808070311745
Acceleration_Gaze_Direction_R_X,0.4473318904881971,0.0031481271499078003
Delta_Gaze_Z,0.44709654372307384,0.0022535958753182725
Directional_Magnitude_R,0.4466971764369472,0.004385247930892375
Relative_Change_Vergence_Angle,0.4463333813834819,0.003246120263004547
Directional_Magnitude_Ratio,0.4460576970312416,0.0023459639886547097
Normalized_Vergence_Angle,0.44541379854201174,0.003993583472523184
Ratio_Delta_Gaze_XY,0.4453630617891211,0.0015240980860496414
Delta_Gaze_Z,0.4449330847670875,0.0025310292106994815
Ratio_Directional_Magnitude,0.4448238854294695,0.004385247930892375
Gaze_Direction_Angle,0.44468463627346144,0.009852814501285313
World_Gaze_Direction_R_Y,0.44467477495697527,0.005170807771966124
Gaze_Direction_X_Ratio,0.44451400307031463,0.0037555523461824383
Directional_Magnitude_R,0.44426273899678914,0.0023459639886547097
Directional_Magnitude_Ratio,0.44414238901958636,0.0025310292106994815
Delta_Gaze_Z,0.4439032456378306,0.0015240980860496414
Gaze_Direction_Angle,0.4437783697609197,0.001759808070311745
Directional_Magnitude_R,0.4424020148855852,0.003925313118769502
World_Gaze_Direction_R_X,0.4420176540395601,0.0015240980860496414
Ratio_Delta_Gaze_XY,0.4417153573151627,0.0031481271499078003
Cosine_Angles,0.44158850547401973,0.003246120263004547
Directional_Magnitude_Ratio,0.4415203331558293,0.005241352187508085
Angular_Difference_X,0.4414486485088199,0.004225733544047231
Vergence_Angle,0.4411755089548997,0.004225733544047231
Velocity_Gaze_Direction_R_X,0.44091042289285065,0.003993583472523184
World_Gaze_Direction_R_X,0.44072411403844275,0.005352800588583707
World_Gaze_Direction_L_Y,0.4401648654875847,0.005352800588583707
Directional_Magnitude_R,0.43951789614240283,0.00719797103396885
Gaze_Point_Depth_Difference,0.43858082879475857,0.001759808070311745
Gaze_Point_Euclidean_Distance,0.438577856212382,0.005352800588583707
Angular_Difference_Gaze_Directions,0.43806358789742517,0.005352800588583707
Angular_Difference_X,0.43806102190955315,0.0022535958753182725
Delta_Gaze_X,0.4379730684099919,0.003925313118769502
Delta_Gaze_Y,0.4378967847070575,0.0025310292106994815
Gaze_Vector_Angle,0.43749002134534914,0.0031481271499078003
Velocity_Gaze_Direction_R_X,0.43644342013954934,0.0022535958753182725
Angular_Difference_Gaze_Directions,0.4363184413098394,0.0018110088625367439
Ratio_World_Gaze_Direction_Y,0.43617661874682756,0.0025310292106994815
Angular_Difference_X,0.43441444530390083,0.0031481271499078003
Vergence_Angle,0.4340844097094687,0.005352800588583707
Gaze_Point_Depth_Difference,0.4340245048725375,0.005352800588583707
Gaze_Point_Depth_Difference,0.4337357753945783,0.005352800588583707
Delta_Gaze_Z,0.4331188549402931,0.005241352187508085
Angular_Difference_X,0.43225870151642176,0.005352800588583707
Gaze_Point_Depth_Difference,0.4318614727222496,0.005241352187508085
Delta_Gaze_Z,0.4314134731123622,0.001759808070311745
Relative_Change_Vergence_Angle,0.43126258118796873,0.004181173501475773
Delta_Gaze_Z,0.4308644624899597,0.004029082116671015
Angular_Difference_Gaze_Directions,0.43083415399862107,0.004503727814589389
Gaze_Vector_Angle,0.430718770818966,0.0024477695652088656
Ratio_World_Gaze_Direction_Z,0.43070206591496885,0.005352800588583707
Vergence_Angle,0.4305802411255548,0.004503727814589389
Ratio_World_Gaze_Direction_Z,0.4301562551365774,0.005352800588583707
Gaze_Direction_Angle,0.42975455246765,0.0022535958753182725
World_Gaze_Direction_L_Z,0.4294482633895488,0.0024477695652088656
World_Gaze_Direction_R_X,0.4291667393593572,0.005241352187508085
World_Gaze_Direction_L_Y,0.4290297289430626,0.0025310292106994815
Angular_Difference_X,0.42879385512662804,0.004006383247245401
Normalized_Vergence_Angle,0.42798597869032134,0.004006383247245401
Delta_Gaze_Z,0.4277515955135267,0.005170807771966124
World_Gaze_Direction_R_X,0.4269256006353311,0.004503727814589389
Angular_Difference_X,0.42675431643104916,0.0025310292106994815
Directional_Magnitude_L,0.42673538442455533,0.0031481271499078003
Directional_Magnitude_Ratio,0.426565291026622,0.001759808070311745
Directional_Magnitude_R,0.4263806793220723,0.0015240980860496414
Gaze_Direction_Y_Ratio,0.42618153324421193,0.003925313118769502
Angular_Difference_Gaze_Directions,0.426163856496319,0.005352800588583707
Directional_Magnitude_Ratio,0.4260773343790088,0.004225733544047231
Gaze_Point_Depth_Difference,0.4258667341752236,0.003993583472523184
Gaze_Point_Euclidean_Distance,0.42577871240461007,0.0037555523461824383
World_Gaze_Direction_R_Z,0.4256133511953083,0.004006383247245401
Delta_Gaze_X,0.42557279694859446,0.005352800588583707
Angular_Difference_Gaze_Directions,0.4251257169273381,0.0031481271499078003
Angular_Difference_X,0.4251232609528575,0.0024477695652088656
Vergence_Depth,0.42504915484105743,0.003246120263004547
Ratio_World_Gaze_Direction_Y,0.4244807653868954,0.004225733544047231
Directional_Magnitude_L,0.4243403859323596,0.0015240980860496414
Velocity_Gaze_Direction_R_X,0.42421842267122534,0.004385247930892375
Gaze_Direction_X_Ratio,0.42411898772970547,0.0025310292106994815
Gaze_Point_Euclidean_Distance,0.42387651636101104,0.0015240980860496414
Directional_Magnitude_R,0.42372552593947044,0.004006383247245401
Gaze_Direction_X_Ratio,0.4236388154859401,0.0024477695652088656
Gaze_Vector_Angle,0.4235768364139735,0.004385247930892375
Gaze_Direction_X_Ratio,0.4228373621445218,0.004029082116671015
Angular_Difference_Gaze_Directions,0.42281128637172194,0.0015240980860496414
Vergence_Angle,0.4225566108446304,0.004181173501475773
Gaze_Direction_Y_Ratio,0.422258512614186,0.003993583472523184
World_Gaze_Direction_L_Z,0.42190808622919823,0.004006383247245401
Gaze_Point_Euclidean_Distance,0.4206169401448863,0.005241352187508085
Ratio_World_Gaze_Direction_Z,0.4201069985985778,0.005170807771966124
World_Gaze_Direction_R_Z,0.41993488104276133,0.004181173501475773
Delta_Gaze_X,0.41963456501017915,0.003993583472523184
Directional_Magnitude_L,0.41952590946396684,0.004503727814589389
Directional_Magnitude_L,0.41921709961086573,0.005352800588583707
Gaze_Point_Euclidean_Distance,0.4187238666291625,0.005170807771966124
Gaze_Direction_Y_Ratio,0.41870152169642116,0.005352800588583707
Gaze_Point_Depth_Difference,0.41859921461008315,0.003246120263004547
Normalized_Vergence_Angle,0.41846289800724235,0.00719797103396885
World_Gaze_Direction_L_Y,0.41841035390301157,0.005170807771966124
Velocity_Gaze_Direction_R_X,0.4180519075352995,0.004006383247245401
Gaze_Point_Depth_Difference,0.4175764533741587,0.0022535958753182725
Gaze_Point_Depth_Difference,0.41745942392013324,0.0031481271499078003
Gaze_Point_Depth_Difference,0.4167877120320416,0.004006383247245401
Delta_Gaze_Y,0.416710607381298,0.009852814501285313
Normalized_Vergence_Angle,0.4166789450311788,0.001759808070311745
World_Gaze_Direction_L_Y,0.4166396102765248,0.0018110088625367439
Gaze_Point_Depth_Difference,0.41638858639118953,0.0025310292106994815
World_Gaze_Direction_L_Y,0.41638822642122136,0.004029082116671015
Ratio_World_Gaze_Direction_Z,0.4162231260757246,0.001759808070311745
World_Gaze_Direction_L_Y,0.41618704436423276,0.003246120263004547
Ratio_Directional_Magnitude,0.41617828740602786,0.0023459639886547097
Gaze_Direction_X_Ratio,0.41617038301603293,0.003246120263004547
Relative_Change_Vergence_Angle,0.4161266605671181,0.001759808070311745
Delta_Gaze_Z,0.4156482910001267,0.009852814501285313
Ratio_Delta_Gaze_XY,0.4156280331783761,0.005241352187508085
Ratio_World_Gaze_Direction_X,0.4154942701806058,0.004006383247245401
Angular_Difference_Gaze_Directions,0.41499238593926546,0.003993583472523184
Delta_Gaze_Y,0.41479994798117575,0.0015240980860496414
Ratio_Delta_Gaze_XY,0.4146613820686338,0.0025310292106994815
Angular_Difference_X,0.4146279863875303,0.0023459639886547097
World_Gaze_Direction_R_X,0.41436062581044913,0.005170807771966124
World_Gaze_Direction_L_Z,0.41422524383374976,0.004029082116671015
Gaze_Point_Depth_Difference,0.4142084397679994,0.0025582141793772497
Ratio_Directional_Magnitude,0.41382126351772874,0.005170807771966124
Normalized_Vergence_Angle,0.41368468755449483,0.009852814501285313
Delta_Gaze_Y,0.4136511223900033,0.003925313118769502
Delta_Gaze_X,0.41361170284092813,0.0024477695652088656
Gaze_Direction_Y_Ratio,0.4134269388227664,0.0037555523461824383
Gaze_Point_Euclidean_Distance,0.4131368875330653,0.004503727814589389
Directional_Magnitude_R,0.41255204173377824,0.0025310292106994815
Ratio_World_Gaze_Direction_Z,0.41212832875960587,0.005241352187508085
Relative_Change_Vergence_Angle,0.41158973169663976,0.004225733544047231
Angular_Difference_Gaze_Directions,0.4115420575089825,0.003246120263004547
Angular_Difference_Gaze_Directions,0.41028602099038564,0.001759808070311745
Relative_Change_Vergence_Angle,0.4101738393252801,0.0024477695652088656
Normalized_Vergence_Angle,0.409830371830266,0.005352800588583707
World_Gaze_Direction_R_Y,0.4096654123280631,0.00719797103396885
Ratio_Delta_Gaze_XY,0.4093520707117098,0.009852814501285313
Directional_Magnitude_Ratio,0.4087515928532267,0.0022535958753182725
Gaze_Direction_Angle,0.4085580511276604,0.0023459639886547097
Directional_Magnitude_L,0.4079527582317118,0.005352800588583707
Directional_Magnitude_R,0.4073868709981435,0.005352800588583707
Relative_Change_Vergence_Angle,0.4071234267272603,0.0025582141793772497
Gaze_Vector_Angle,0.4060198221127501,0.0022535958753182725
Angular_Difference_Gaze_Directions,0.4047596787544057,0.0025582141793772497
Normalized_Vergence_Angle,0.4041780322537956,0.0015240980860496414
Gaze_Point_Euclidean_Distance,0.403816503348413,0.004225733544047231
Gaze_Direction_Y_Ratio,0.4031072505864347,0.0023459639886547097
Gaze_Direction_Y_Ratio,0.4026204973447205,0.004385247930892375
Directional_Magnitude_R,0.4025211729269753,0.0037555523461824383
Delta_Gaze_X,0.4024973597073872,0.001759808070311745
Gaze_Direction_Angle,0.4024305708200784,0.0025582141793772497
World_Gaze_Direction_R_Y,0.40204184721327124,0.005352800588583707
Velocity_Gaze_Direction_R_X,0.4016406915012403,0.004181173501475773
Relative_Change_Vergence_Angle,0.40155603361855724,0.004006383247245401
Angular_Difference_Gaze_Directions,0.40112323304652747,0.004385247930892375
Ratio_World_Gaze_Direction_Z,0.39979201101139816,0.0024477695652088656
Delta_Gaze_X,0.39973207134882677,0.0025310292106994815
Delta_Gaze_X,0.39963421416158995,0.0018110088625367439
Angular_Difference_X,0.39951879035770377,0.005352800588583707
Vergence_Angle,0.39935743906534743,0.009852814501285313
Gaze_Direction_Angle,0.3987789746013418,0.0015240980860496414
Gaze_Vector_Angle,0.3986770835526606,0.005352800588583707
Gaze_Point_Depth_Difference,0.398343500568558,0.0037555523461824383
World_Gaze_Direction_L_Y,0.3981620682326232,0.009852814501285313
Gaze_Point_Depth_Difference,0.3978278734200025,0.009852814501285313
Directional_Magnitude_R,0.3977946103141489,0.0025582141793772497
Directional_Magnitude_Ratio,0.39735985063135476,0.0018110088625367439
Directional_Magnitude_R,0.3972906968937439,0.001759808070311745
Angular_Difference_X,0.3970233259624048,0.004385247930892375
Gaze_Direction_Y_Ratio,0.396720718883635,0.0022535958753182725
Gaze_Vector_Angle,0.39663434017642435,0.001759808070311745
World_Gaze_Direction_R_X,0.3964362207010782,0.0025310292106994815
Gaze_Direction_Angle,0.39581366994439116,0.0025310292106994815
World_Gaze_Direction_R_Y,0.3953497409774318,0.0037555523461824383
Directional_Magnitude_R,0.39529139522599965,0.0031481271499078003
World_Gaze_Direction_R_Y,0.39528130576342957,0.004181173501475773
Gaze_Direction_Angle,0.3944831071612966,0.003993583472523184
Ratio_World_Gaze_Direction_Z,0.3939906611966185,0.0022535958753182725
Directional_Magnitude_Ratio,0.3935543404528125,0.004181173501475773
Delta_Gaze_Y,0.39353686589968606,0.004006383247245401
World_Gaze_Direction_R_Y,0.393507121642989,0.0015240980860496414
Angular_Difference_X,0.39345584270446576,0.005241352187508085
World_Gaze_Direction_R_Y,0.3933735305605594,0.005352800588583707
Vergence_Angle,0.393122092202908,0.0031481271499078003
Ratio_World_Gaze_Direction_Z,0.39282722790291436,0.0025582141793772497
World_Gaze_Direction_L_Z,0.3925786179979251,0.001759808070311745
World_Gaze_Direction_L_Z,0.391995647094016,0.0018110088625367439
World_Gaze_Direction_L_Z,0.39082557267151025,0.00719797103396885
Delta_Gaze_Z,0.390451775129916,0.0025582141793772497
Directional_Magnitude_Ratio,0.39005734259831315,0.004385247930892375
Ratio_Delta_Gaze_XY,0.3896754378883938,0.0024477695652088656
Directional_Magnitude_R,0.38943813732865484,0.003993583472523184
Ratio_Directional_Magnitude,0.38925375148933156,0.009852814501285313
World_Gaze_Direction_R_X,0.38921544471137853,0.0025582141793772497
Angular_Difference_Gaze_Directions,0.3884238676184208,0.009852814501285313
Delta_Gaze_X,0.38831315838379654,0.005352800588583707
Gaze_Direction_X_Ratio,0.38753933584088923,0.003925313118769502
Directional_Magnitude_Ratio,0.38728777614112114,0.005352800588583707
Directional_Magnitude_L,0.3872399752310201,0.003246120263004547
Directional_Magnitude_Ratio,0.38637179310998504,0.0015240980860496414
Cosine_Angles,0.3862338973930631,0.004181173501475773
Delta_Gaze_X,0.38613340028975307,0.003246120263004547
Delta_Gaze_Z,0.3861270834906937,0.004385247930892375
Gaze_Direction_Angle,0.3857127811272664,0.005352800588583707
Ratio_World_Gaze_Direction_Y,0.38543799707005216,0.0031481271499078003
Directional_Magnitude_Ratio,0.3844826279444761,0.009852814501285313
Delta_Gaze_X,0.38431886538195464,0.0025582141793772497
Ratio_Directional_Magnitude,0.38428812081182046,0.004029082116671015
Gaze_Direction_X_Ratio,0.3842373183958974,0.0031481271499078003
Relative_Change_Vergence_Angle,0.3837718752204301,0.005241352187508085
World_Gaze_Direction_R_Y,0.3829341846323073,0.003925313118769502
Gaze_Direction_Angle,0.3826711406221159,0.003925313118769502
Directional_Magnitude_L,0.3825239754025327,0.0025310292106994815
Ratio_Directional_Magnitude,0.3818925073559625,0.004181173501475773
Vergence_Angle,0.3810729752296239,0.004385247930892375
World_Gaze_Direction_L_Y,0.3808750398217715,0.0022535958753182725
World_Gaze_Direction_R_X,0.3808536957880918,0.0031481271499078003
World_Gaze_Direction_R_Y,0.38040866529615325,0.004385247930892375
World_Gaze_Direction_R_Y,0.3799402072636704,0.0024477695652088656
Gaze_Point_Depth_Difference,0.3799393231915647,0.003925313118769502
World_Gaze_Direction_L_Z,0.3799223939653659,0.003925313118769502
World_Gaze_Direction_R_Y,0.379678620215591,0.0022535958753182725
World_Gaze_Direction_L_Y,0.3796726704929496,0.0025582141793772497
World_Gaze_Direction_L_Z,0.3786850406171393,0.0015240980860496414
World_Gaze_Direction_R_Y,0.37795087474008227,0.003993583472523184
Ratio_World_Gaze_Direction_Z,0.37781342491997366,0.004029082116671015
Ratio_Delta_Gaze_XY,0.37773410304865357,0.004006383247245401
World_Gaze_Direction_R_X,0.3743106500591702,0.003993583472523184
Ratio_World_Gaze_Direction_Y,0.3741437608173565,0.004181173501475773
World_Gaze_Direction_R_Y,0.37366992152745554,0.001759808070311745
World_Gaze_Direction_L_Z,0.37336745154980683,0.004503727814589389
Ratio_Delta_Gaze_XY,0.3729730220666833,0.004385247930892375
Normalized_Vergence_Angle,0.3724421606170377,0.004181173501475773
Ratio_World_Gaze_Direction_X,0.37224574483608086,0.005352800588583707
Delta_Gaze_Z,0.3721528916254699,0.0031481271499078003
World_Gaze_Direction_L_Z,0.3706838112861347,0.0025582141793772497
Vergence_Angle,0.3703241823038659,0.003246120263004547
Angular_Difference_Gaze_Directions,0.3698446315893446,0.0025310292106994815
Ratio_Directional_Magnitude,0.3697989223088039,0.0024477695652088656
World_Gaze_Direction_L_Z,0.3697464621678889,0.0025310292106994815
World_Gaze_Direction_L_Z,0.3697246289983016,0.0031481271499078003
Ratio_World_Gaze_Direction_Z,0.3695585301749921,0.004181173501475773
Gaze_Direction_X_Ratio,0.3691273734992856,0.004181173501475773
World_Gaze_Direction_L_Y,0.3689763701091912,0.004503727814589389
World_Gaze_Direction_L_Y,0.36861433294187546,0.005352800588583707
Directional_Magnitude_L,0.36846660688749466,0.009852814501285313
Ratio_Directional_Magnitude,0.3683425727986281,0.0025582141793772497
Ratio_Directional_Magnitude,0.36830507307464444,0.005241352187508085
World_Gaze_Direction_L_Z,0.36815280247588067,0.005241352187508085
Angular_Difference_Gaze_Directions,0.36811914089097447,0.0024477695652088656
Delta_Gaze_Z,0.36797502368331275,0.004503727814589389
World_Gaze_Direction_L_Y,0.36665593260851886,0.003993583472523184
Gaze_Point_Depth_Difference,0.36604711166466697,0.0024477695652088656
World_Gaze_Direction_L_Y,0.3657196609130383,0.0015240980860496414
Gaze_Point_Euclidean_Distance,0.3655952593649146,0.00719797103396885
Directional_Magnitude_R,0.3649435669986346,0.004029082116671015
Velocity_Gaze_Direction_R_X,0.3648440534414553,0.005352800588583707
World_Gaze_Direction_L_Y,0.3642397153115582,0.004006383247245401
Relative_Change_Vergence_Angle,0.36398937789899233,0.009852814501285313
Ratio_Directional_Magnitude,0.36326631810253546,0.004503727814589389
Delta_Gaze_Z,0.3630310907295587,0.0024477695652088656
Vergence_Angle,0.36281887296180065,0.0025310292106994815
World_Gaze_Direction_L_Z,0.36220940754083314,0.0022535958753182725
Ratio_Delta_Gaze_XY,0.3614232417187584,0.004225733544047231
Directional_Magnitude_L,0.36109471258415726,0.004225733544047231
Gaze_Point_Euclidean_Distance,0.3601616144218122,0.004385247930892375
Gaze_Direction_Angle,0.35994466490141747,0.0031481271499078003
Ratio_World_Gaze_Direction_Z,0.3593365933764829,0.003246120263004547
Gaze_Direction_Angle,0.359224477235372,0.00719797103396885
Ratio_Directional_Magnitude,0.35841764817042887,0.005352800588583707
Gaze_Vector_Angle,0.358197251738458,0.0025582141793772497
Delta_Gaze_Z,0.35801515285623753,0.004181173501475773
Cosine_Angles,0.3575339387550007,0.0031481271499078003
Directional_Magnitude_L,0.3574624287452946,0.004181173501475773
Gaze_Point_Euclidean_Distance,0.3571018850805304,0.0024477695652088656
Gaze_Point_Euclidean_Distance,0.3564391085976454,0.0022535958753182725
Directional_Magnitude_L,0.3561498098794857,0.0024477695652088656
Directional_Magnitude_R,0.35603864111018124,0.003246120263004547
World_Gaze_Direction_L_Y,0.35592460775914997,0.003925313118769502
Gaze_Point_Euclidean_Distance,0.35535095550778956,0.004006383247245401
World_Gaze_Direction_L_Y,0.35457138386509407,0.00719797103396885
Vergence_Angle,0.35426067482062235,0.0024477695652088656
Gaze_Direction_Angle,0.35276946817789395,0.004385247930892375
Ratio_World_Gaze_Direction_Y,0.35247341739791,0.004006383247245401
World_Gaze_Direction_R_X,0.3524492283661115,0.003246120263004547
Delta_Gaze_Z,0.3505806512354607,0.003246120263004547
World_Gaze_Direction_L_Z,0.3493807937712188,0.005352800588583707
World_Gaze_Direction_L_Y,0.3490745922951447,0.004225733544047231
Gaze_Point_Euclidean_Distance,0.3486903828456789,0.004181173501475773
Gaze_Point_Depth_Difference,0.34861366925981163,0.004385247930892375
Directional_Magnitude_R,0.3484034724378785,0.005352800588583707
Angular_Difference_X,0.34615227873503573,0.004181173501475773
Gaze_Direction_Angle,0.3457749938881779,0.0024477695652088656
World_Gaze_Direction_R_Y,0.34509632965017756,0.0031481271499078003
World_Gaze_Direction_R_X,0.343583694928123,0.004385247930892375
Gaze_Point_Euclidean_Distance,0.3425414205670809,0.0025310292106994815
Gaze_Point_Euclidean_Distance,0.34187289212085087,0.003993583472523184
World_Gaze_Direction_L_Y,0.341127369647342,0.004385247930892375
World_Gaze_Direction_L_Z,0.3409951061884409,0.0023459639886547097
World_Gaze_Direction_R_X,0.33966590966086263,0.005352800588583707
Angular_Difference_Gaze_Directions,0.3394823312511604,0.004006383247245401
Gaze_Point_Euclidean_Distance,0.33941404391139546,0.001759808070311745
World_Gaze_Direction_L_Z,0.33777936310828754,0.009852814501285313
Delta_Gaze_X,0.3374185715757478,0.0031481271499078003
Gaze_Point_Euclidean_Distance,0.33739976818025913,0.0031481271499078003
World_Gaze_Direction_R_Y,0.3366759541919676,0.0018110088625367439
Gaze_Vector_Angle,0.33575309769754913,0.004006383247245401
World_Gaze_Direction_R_Y,0.33507154833733954,0.003246120263004547
Vergence_Depth,0.3343406758442711,0.005352800588583707
World_Gaze_Direction_R_X,0.33341624445803286,0.004225733544047231
Ratio_Delta_Gaze_XY,0.3324054713775354,0.005352800588583707
Gaze_Point_Euclidean_Distance,0.33169069741882046,0.003925313118769502
Ratio_World_Gaze_Direction_X,0.3309727341993786,0.004181173501475773
World_Gaze_Direction_R_Y,0.3308041568598582,0.0025310292106994815
World_Gaze_Direction_L_Y,0.3304134243983531,0.001759808070311745
World_Gaze_Direction_R_Y,0.32952523461299416,0.004225733544047231
Delta_Gaze_X,0.3294660994285551,0.004029082116671015
Ratio_World_Gaze_Direction_Z,0.328355832169166,0.004503727814589389
World_Gaze_Direction_R_Y,0.32798518643420654,0.0023459639886547097
Gaze_Vector_Angle,0.3256149550234619,0.009852814501285313
World_Gaze_Direction_L_Z,0.32552031439634077,0.005170807771966124
World_Gaze_Direction_L_Z,0.32429103122386516,0.0037555523461824383
World_Gaze_Direction_R_X,0.32410818659968027,0.0024477695652088656
Gaze_Direction_Angle,0.32281944520910455,0.005352800588583707
Delta_Gaze_X,0.3225781504004297,0.004181173501475773
World_Gaze_Direction_R_Y,0.32130564710804604,0.004006383247245401
Delta_Gaze_X,0.3212640624779663,0.0037555523461824383
World_Gaze_Direction_L_Y,0.3206190455258478,0.0037555523461824383
Ratio_World_Gaze_Direction_Y,0.3194209577926187,0.005352800588583707
World_Gaze_Direction_L_Z,0.3186786142651321,0.004385247930892375
Ratio_Directional_Magnitude,0.315005633234892,0.005352800588583707
Directional_Magnitude_Ratio,0.3128901338332024,0.005352800588583707
World_Gaze_Direction_L_Y,0.3126028634279186,0.0024477695652088656
World_Gaze_Direction_R_X,0.3104287648927746,0.009852814501285313
Directional_Magnitude_L,0.3097100051731392,0.004385247930892375
Gaze_Direction_Angle,0.30913423921153477,0.003246120263004547
Cosine_Angles,0.3081187232258484,0.004006383247245401
Gaze_Point_Euclidean_Distance,0.30654112139284156,0.003246120263004547
World_Gaze_Direction_L_Z,0.3022435415350261,0.003993583472523184
Angular_Difference_X,0.3016669108976197,0.009852814501285313
Gaze_Point_Depth_Difference,0.2978165212397545,0.004181173501475773
Angular_Difference_Gaze_Directions,0.2899107113537769,0.004225733544047231
Ratio_Delta_Gaze_XY,0.2872616848471122,0.004181173501475773
World_Gaze_Direction_R_X,0.2833528894747357,0.004181173501475773
World_Gaze_Direction_R_X,0.27928791931684227,0.0018110088625367439
World_Gaze_Direction_L_Z,0.27821025433321117,0.003246120263004547
Directional_Magnitude_R,0.2778608103879745,0.004181173501475773
World_Gaze_Direction_L_Z,0.2679906688580173,0.004181173501475773
Angular_Difference_Gaze_Directions,0.26391140724688883,0.004181173501475773
